"","x"
"261","TRUE"
"262","TRUE"
"263","TRUE"
"264","TRUE"
"265","TRUE"
"266","TRUE"
"267","TRUE"
"268","FALSE"
"269","TRUE"
"270","TRUE"
"271","FALSE"
"272","TRUE"
"273","TRUE"
"274","TRUE"
"275","TRUE"
"276","TRUE"
"277","TRUE"
"278","FALSE"
"279","TRUE"
"280","TRUE"
"281","TRUE"
"282","TRUE"
"283","TRUE"
"284","TRUE"
"285","FALSE"
"286","TRUE"
"287","FALSE"
"288","TRUE"
"289","TRUE"
"290","TRUE"
"291","TRUE"
"292","TRUE"
"293","TRUE"
"294","FALSE"
"295","TRUE"
"296","TRUE"
"297","TRUE"
"298","TRUE"
"299","TRUE"
"300","TRUE"
"301","TRUE"
"302","TRUE"
"303","TRUE"
"304","TRUE"
"305","TRUE"
"306","TRUE"
"307","TRUE"
"308","TRUE"
"309","TRUE"
"310","TRUE"
"311","TRUE"
"312","TRUE"
"313","FALSE"
"314","TRUE"
"315","TRUE"
"316","TRUE"
"317","TRUE"
"318","TRUE"
"319","FALSE"
"320","TRUE"
"321","TRUE"
"322","TRUE"
"323","FALSE"
"324","FALSE"
"325","TRUE"
"326","TRUE"
"327","TRUE"
"328","TRUE"
"329","TRUE"
"330","TRUE"
"331","TRUE"
"332","TRUE"
"333","TRUE"
"334","TRUE"
"335","TRUE"
"336","TRUE"
"337","TRUE"
"338","TRUE"
"339","FALSE"
"340","FALSE"
"341","TRUE"
"342","TRUE"
"343","TRUE"
"344","TRUE"
"345","FALSE"
"346","TRUE"
"347","TRUE"
"348","FALSE"
"349","FALSE"
"350","TRUE"
"351","TRUE"
"352","TRUE"
"353","TRUE"
"354","TRUE"
"355","FALSE"
"356","TRUE"
"357","TRUE"
"358","FALSE"
"359","TRUE"
"360","TRUE"
"361","TRUE"
"362","TRUE"
"363","TRUE"
"364","FALSE"
"365","TRUE"
"366","TRUE"
"367","TRUE"
"368","TRUE"
"369","TRUE"
"370","TRUE"
"371","TRUE"
"372","TRUE"
"373","FALSE"
"374","FALSE"
"375","TRUE"
"376","TRUE"
"377","TRUE"
"378","TRUE"
"379","TRUE"
"380","TRUE"
"381","FALSE"
"382","TRUE"
"383","TRUE"
"384","TRUE"
"385","TRUE"
"386","TRUE"
"387","TRUE"
"388","TRUE"
"389","TRUE"
"390","TRUE"
"391","TRUE"
"392","TRUE"
"393","TRUE"
"394","TRUE"
"395","TRUE"
"396","TRUE"
"397","TRUE"
"398","TRUE"
"399","TRUE"
"400","TRUE"
"401","TRUE"
"402","TRUE"
"403","TRUE"
"404","FALSE"
"405","TRUE"
"406","TRUE"
"407","FALSE"
"408","TRUE"
"409","TRUE"
"410","TRUE"
"411","FALSE"
"412","TRUE"
"413","TRUE"
"414","TRUE"
"415","TRUE"
"416","FALSE"
"417","TRUE"
"418","TRUE"
"419","TRUE"
"420","TRUE"
"421","TRUE"
"422","FALSE"
"423","TRUE"
"424","TRUE"
"425","TRUE"
"426","TRUE"
"427","TRUE"
"428","FALSE"
"429","TRUE"
"430","TRUE"
"431","TRUE"
"432","FALSE"
"433","FALSE"
"434","TRUE"
"435","TRUE"
"436","FALSE"
"437","TRUE"
"438","TRUE"
"439","TRUE"
"440","TRUE"
"441","TRUE"
"442","TRUE"
"443","FALSE"
"444","TRUE"
"445","TRUE"
"446","TRUE"
"447","TRUE"
"448","TRUE"
"449","FALSE"
"450","FALSE"
"451","TRUE"
"452","TRUE"
"453","TRUE"
"454","TRUE"
"455","FALSE"
"456","TRUE"
"457","FALSE"
"458","TRUE"
"459","TRUE"
"460","TRUE"
"461","TRUE"
"462","TRUE"
"463","FALSE"
"464","FALSE"
"465","TRUE"
"466","TRUE"
"467","TRUE"
"468","TRUE"
"469","FALSE"
"470","TRUE"
"471","TRUE"
"472","TRUE"
"473","TRUE"
"474","TRUE"
"475","TRUE"
"476","FALSE"
"477","TRUE"
"478","TRUE"
"479","FALSE"
"480","TRUE"
"481","TRUE"
"482","TRUE"
"483","TRUE"
"484","TRUE"
"485","FALSE"
"486","TRUE"
"487","TRUE"
"488","TRUE"
"489","TRUE"
"490","TRUE"
"491","TRUE"
"492","TRUE"
"493","FALSE"
"494","TRUE"
"495","TRUE"
"496","TRUE"
"497","TRUE"
"498","TRUE"
"499","FALSE"
"500","TRUE"
"501","TRUE"
"502","TRUE"
"503","TRUE"
"504","TRUE"
"505","TRUE"
"506","TRUE"
"507","TRUE"
"508","FALSE"
"509","TRUE"
"510","TRUE"
"511","FALSE"
"512","TRUE"
"513","TRUE"
"514","TRUE"
"515","FALSE"
"516","TRUE"
"517","TRUE"
"518","TRUE"
"519","TRUE"
"520","FALSE"
"521","FALSE"
"522","FALSE"
"523","TRUE"
"524","TRUE"
"525","FALSE"
"526","TRUE"
"527","TRUE"
"528","TRUE"
"529","TRUE"
"530","TRUE"
"531","TRUE"
"532","TRUE"
"533","TRUE"
"534","TRUE"
"535","FALSE"
"536","TRUE"
"537","TRUE"
"538","TRUE"
"539","TRUE"
"540","TRUE"
"541","TRUE"
"542","TRUE"
"543","TRUE"
"544","TRUE"
"545","TRUE"
"546","TRUE"
"547","TRUE"
"548","TRUE"
"549","TRUE"
"550","TRUE"
"551","TRUE"
"552","TRUE"
"553","FALSE"
"554","TRUE"
"555","TRUE"
"556","TRUE"
"557","TRUE"
"558","TRUE"
"559","TRUE"
"560","TRUE"
"561","TRUE"
"562","TRUE"
"563","TRUE"
"564","TRUE"
"565","TRUE"
"566","TRUE"
"567","TRUE"
"568","TRUE"
"569","FALSE"
"570","TRUE"
"571","FALSE"
"572","TRUE"
"573","TRUE"
"574","TRUE"
"575","TRUE"
"576","TRUE"
"577","TRUE"
"578","FALSE"
"579","TRUE"
"580","TRUE"
"581","TRUE"
"582","TRUE"
"583","TRUE"
"584","TRUE"
"585","TRUE"
"586","TRUE"
"587","TRUE"
"588","FALSE"
"589","FALSE"
"590","FALSE"
"591","TRUE"
"592","TRUE"
"593","TRUE"
"594","TRUE"
"595","TRUE"
"596","TRUE"
"597","FALSE"
"598","TRUE"
"599","TRUE"
"600","TRUE"
"601","TRUE"
"602","TRUE"
"603","TRUE"
"604","FALSE"
"605","TRUE"
"606","TRUE"
"607","TRUE"
"608","TRUE"
"609","FALSE"
"610","TRUE"
"611","TRUE"
"612","TRUE"
"613","TRUE"
"614","TRUE"
"615","TRUE"
"616","TRUE"
"617","TRUE"
"618","TRUE"
"619","TRUE"
"620","TRUE"
"621","TRUE"
"622","TRUE"
"623","TRUE"
"624","TRUE"
"625","TRUE"
"626","FALSE"
"627","TRUE"
"628","TRUE"
"629","TRUE"
"630","TRUE"
"631","TRUE"
"632","TRUE"
"633","TRUE"
"634","TRUE"
"635","FALSE"
"636","TRUE"
"637","FALSE"
"638","TRUE"
"639","TRUE"
"640","TRUE"
"641","TRUE"
"642","FALSE"
"643","TRUE"
"644","TRUE"
"645","TRUE"
"646","TRUE"
"647","TRUE"
"648","TRUE"
"649","TRUE"
"650","TRUE"
"651","TRUE"
"652","TRUE"
"653","TRUE"
"654","TRUE"
"655","TRUE"
"656","TRUE"
"657","TRUE"
"658","TRUE"
"659","TRUE"
"660","TRUE"
"661","TRUE"
"662","TRUE"
"663","TRUE"
"664","TRUE"
"665","FALSE"
"666","TRUE"
"667","TRUE"
"668","FALSE"
"669","TRUE"
"670","TRUE"
"671","TRUE"
"672","FALSE"
"673","TRUE"
"674","TRUE"
"675","TRUE"
"676","TRUE"
"677","FALSE"
"678","TRUE"
"679","TRUE"
"680","TRUE"
"681","TRUE"
"682","TRUE"
"683","TRUE"
"684","TRUE"
"685","TRUE"
"686","TRUE"
"687","TRUE"
"688","TRUE"
"689","TRUE"
"690","FALSE"
"691","TRUE"
"692","TRUE"
"693","TRUE"
"694","TRUE"
"695","TRUE"
"696","TRUE"
"697","TRUE"
"698","TRUE"
"699","TRUE"
"700","TRUE"
"701","TRUE"
"702","FALSE"
"703","TRUE"
"704","TRUE"
"705","TRUE"
"706","TRUE"
"707","TRUE"
"708","TRUE"
"709","TRUE"
"710","TRUE"
"711","TRUE"
"712","TRUE"
"713","TRUE"
"714","TRUE"
"715","TRUE"
"716","TRUE"
"717","TRUE"
"718","TRUE"
"719","TRUE"
"720","TRUE"
"721","TRUE"
"722","TRUE"
"723","FALSE"
"724","TRUE"
"725","TRUE"
"726","TRUE"
"727","FALSE"
"728","TRUE"
"729","TRUE"
"730","TRUE"
"731","TRUE"
"732","TRUE"
"733","TRUE"
"734","TRUE"
"735","TRUE"
"736","TRUE"
"737","TRUE"
"738","TRUE"
"739","TRUE"
"740","TRUE"
"741","TRUE"
"742","FALSE"
"743","TRUE"
"744","FALSE"
"745","FALSE"
"746","TRUE"
"747","TRUE"
"748","TRUE"
"749","TRUE"
"750","TRUE"
"751","TRUE"
"752","TRUE"
"753","FALSE"
"754","FALSE"
"755","TRUE"
"756","FALSE"
"757","TRUE"
"758","FALSE"
"759","TRUE"
"760","TRUE"
"761","TRUE"
"762","TRUE"
"763","TRUE"
"764","FALSE"
"765","TRUE"
"766","TRUE"
"767","TRUE"
"768","TRUE"
"769","TRUE"
"770","TRUE"
"771","TRUE"
"772","FALSE"
"773","TRUE"
"774","TRUE"
"775","TRUE"
"776","TRUE"
"777","TRUE"
"778","TRUE"
"779","TRUE"
"780","TRUE"
"781","TRUE"
"782","TRUE"
"783","FALSE"
"784","TRUE"
"785","TRUE"
"786","TRUE"
"787","TRUE"
"788","TRUE"
"789","TRUE"
"790","FALSE"
"791","TRUE"
"792","TRUE"
"793","TRUE"
"794","TRUE"
"795","TRUE"
"796","TRUE"
"797","FALSE"
"798","TRUE"
"799","TRUE"
"800","TRUE"
"801","TRUE"
"802","TRUE"
"803","TRUE"
"804","TRUE"
"805","TRUE"
"806","TRUE"
"807","TRUE"
"808","TRUE"
"809","FALSE"
"810","TRUE"
"811","TRUE"
"812","TRUE"
"813","TRUE"
"814","TRUE"
"815","TRUE"
"816","TRUE"
"817","FALSE"
"818","TRUE"
"819","TRUE"
"820","TRUE"
"821","FALSE"
"822","TRUE"
"823","TRUE"
"824","TRUE"
"825","FALSE"
"826","TRUE"
"827","TRUE"
"828","TRUE"
"829","TRUE"
"830","TRUE"
"831","FALSE"
"832","TRUE"
"833","TRUE"
"834","TRUE"
"835","TRUE"
"836","TRUE"
"837","TRUE"
"838","TRUE"
"839","TRUE"
"840","FALSE"
"841","FALSE"
"842","TRUE"
"843","TRUE"
"844","TRUE"
"845","TRUE"
"846","TRUE"
"847","TRUE"
"848","TRUE"
"849","TRUE"
"850","TRUE"
"851","TRUE"
"852","TRUE"
"853","TRUE"
"854","TRUE"
"855","TRUE"
"856","TRUE"
"857","TRUE"
"858","TRUE"
"859","FALSE"
"860","TRUE"
"861","TRUE"
"862","TRUE"
"863","TRUE"
"864","FALSE"
"865","FALSE"
"866","TRUE"
"867","TRUE"
"868","FALSE"
"869","TRUE"
"870","FALSE"
"871","TRUE"
"872","TRUE"
"873","TRUE"
"874","TRUE"
"875","TRUE"
"876","FALSE"
"877","TRUE"
"878","TRUE"
"879","TRUE"
"880","TRUE"
"881","TRUE"
"882","TRUE"
"883","TRUE"
"884","TRUE"
"885","TRUE"
"886","TRUE"
"887","TRUE"
"888","TRUE"
"889","TRUE"
"890","FALSE"
"891","TRUE"
"892","TRUE"
"893","TRUE"
"894","FALSE"
"895","TRUE"
"896","TRUE"
"897","TRUE"
"898","TRUE"
"899","TRUE"
"900","FALSE"
"901","TRUE"
"902","TRUE"
"903","TRUE"
"904","TRUE"
"905","TRUE"
"906","TRUE"
"907","TRUE"
"908","TRUE"
"909","TRUE"
"910","TRUE"
"911","TRUE"
"912","TRUE"
"913","FALSE"
"914","TRUE"
"915","TRUE"
"916","TRUE"
"917","TRUE"
"918","TRUE"
"919","TRUE"
"920","FALSE"
"921","TRUE"
"922","TRUE"
"923","TRUE"
"924","TRUE"
"925","TRUE"
"926","TRUE"
"927","TRUE"
"928","TRUE"
"929","TRUE"
"930","TRUE"
"931","TRUE"
"932","FALSE"
"933","TRUE"
"934","FALSE"
"935","TRUE"
"936","TRUE"
"937","TRUE"
"938","TRUE"
"939","FALSE"
"940","TRUE"
"941","TRUE"
"942","TRUE"
"943","TRUE"
"944","TRUE"
"945","TRUE"
"946","FALSE"
"947","TRUE"
"948","TRUE"
"949","TRUE"
"950","TRUE"
"951","TRUE"
"952","TRUE"
"953","TRUE"
"954","FALSE"
"955","TRUE"
"956","TRUE"
"957","TRUE"
"958","TRUE"
"959","TRUE"
"960","TRUE"
"961","TRUE"
"962","TRUE"
"963","TRUE"
"964","TRUE"
"965","TRUE"
"966","TRUE"
"967","TRUE"
"968","TRUE"
"969","TRUE"
"970","TRUE"
"971","TRUE"
"972","TRUE"
"973","TRUE"
"974","FALSE"
"975","TRUE"
"976","TRUE"
"977","TRUE"
"978","TRUE"
"979","TRUE"
"980","FALSE"
"981","TRUE"
"982","FALSE"
"983","FALSE"
"984","TRUE"
"985","TRUE"
"986","TRUE"
"987","TRUE"
"988","TRUE"
"989","FALSE"
"990","TRUE"
"991","TRUE"
"992","TRUE"
"993","TRUE"
"994","TRUE"
"995","TRUE"
"996","TRUE"
"997","TRUE"
"998","TRUE"
"999","FALSE"
"1000","TRUE"
"1001","TRUE"
"1002","TRUE"
"1003","TRUE"
"1004","TRUE"
"1005","TRUE"
"1006","TRUE"
"1007","TRUE"
"1008","TRUE"
"1009","TRUE"
"1010","TRUE"
"1011","TRUE"
"1012","TRUE"
"1013","TRUE"
"1014","TRUE"
"1015","TRUE"
"1016","FALSE"
"1017","TRUE"
"1018","TRUE"
"1019","TRUE"
"1020","FALSE"
"1021","TRUE"
"1022","TRUE"
"1023","TRUE"
"1024","TRUE"
"1025","TRUE"
"1026","TRUE"
"1027","TRUE"
"1028","FALSE"
"1029","TRUE"
"1030","TRUE"
"1031","TRUE"
"1032","FALSE"
"1033","FALSE"
"1034","TRUE"
"1035","FALSE"
"1036","TRUE"
"1037","TRUE"
"1038","FALSE"
"1039","FALSE"
"1040","TRUE"
"1041","TRUE"
"1042","FALSE"
"1043","TRUE"
"1044","TRUE"
"1045","TRUE"
"1046","TRUE"
"1047","FALSE"
"1048","TRUE"
"1049","TRUE"
"1050","TRUE"
"1051","TRUE"
"1052","FALSE"
"1053","TRUE"
"1054","TRUE"
"1055","TRUE"
"1056","TRUE"
"1057","TRUE"
"1058","TRUE"
"1059","TRUE"
"1060","TRUE"
"1061","TRUE"
"1062","TRUE"
"1063","TRUE"
"1064","TRUE"
"1065","TRUE"
"1066","TRUE"
"1067","FALSE"
"1068","TRUE"
"1069","TRUE"
"1070","TRUE"
"1071","TRUE"
"1072","FALSE"
"1073","TRUE"
"1074","TRUE"
"1075","TRUE"
"1076","TRUE"
"1077","TRUE"
"1078","TRUE"
"1079","TRUE"
"1080","TRUE"
"1081","FALSE"
"1082","TRUE"
"1083","TRUE"
"1084","TRUE"
"1085","TRUE"
"1086","TRUE"
"1087","TRUE"
"1088","TRUE"
"1089","TRUE"
"1090","TRUE"
"1091","FALSE"
"1092","TRUE"
"1093","TRUE"
"1094","TRUE"
"1095","TRUE"
"1096","FALSE"
"1097","TRUE"
"1098","TRUE"
"1099","FALSE"
"1100","FALSE"
"1101","TRUE"
"1102","TRUE"
"1103","TRUE"
"1104","TRUE"
"1105","TRUE"
"1106","TRUE"
"1107","TRUE"
"1108","TRUE"
"1109","TRUE"
"1110","FALSE"
"1111","TRUE"
"1112","TRUE"
"1113","TRUE"
"1114","FALSE"
"1115","TRUE"
"1116","TRUE"
"1117","TRUE"
"1118","TRUE"
"1119","FALSE"
"1120","FALSE"
"1121","FALSE"
"1122","TRUE"
"1123","TRUE"
"1124","TRUE"
"1125","TRUE"
"1126","TRUE"
"1127","TRUE"
"1128","TRUE"
"1129","TRUE"
"1130","FALSE"
"1131","FALSE"
"1132","TRUE"
"1133","TRUE"
"1134","TRUE"
"1135","TRUE"
"1136","TRUE"
"1137","TRUE"
"1138","TRUE"
"1139","TRUE"
"1140","TRUE"
"1141","TRUE"
"1142","TRUE"
"1143","TRUE"
"1144","TRUE"
"1145","FALSE"
"1146","TRUE"
"1147","TRUE"
"1148","TRUE"
"1149","TRUE"
"1150","TRUE"
"1151","TRUE"
"1152","TRUE"
"1153","TRUE"
"1154","TRUE"
"1155","TRUE"
"1156","TRUE"
"1157","TRUE"
"1158","TRUE"
"1159","TRUE"
"1160","TRUE"
"1161","TRUE"
"1162","TRUE"
"1163","TRUE"
"1164","TRUE"
"1165","FALSE"
"1166","FALSE"
"1167","FALSE"
"1168","TRUE"
"1169","TRUE"
"1170","TRUE"
"1171","TRUE"
"1172","TRUE"
"1173","TRUE"
"1174","FALSE"
"1175","TRUE"
"1176","TRUE"
"1177","TRUE"
"1178","TRUE"
"1179","TRUE"
"1180","TRUE"
"1181","TRUE"
"1182","TRUE"
"1183","TRUE"
"1184","FALSE"
"1185","TRUE"
"1186","TRUE"
"1187","TRUE"
"1188","TRUE"
"1189","FALSE"
"1190","FALSE"
"1191","FALSE"
"1192","TRUE"
"1193","TRUE"
"1194","TRUE"
"1195","TRUE"
"1196","TRUE"
"1197","TRUE"
"1198","TRUE"
"1199","TRUE"
"1200","FALSE"
"1201","TRUE"
"1202","TRUE"
"1203","TRUE"
"1204","TRUE"
"1205","TRUE"
"1206","TRUE"
"1207","FALSE"
"1208","TRUE"
"1209","TRUE"
"1210","TRUE"
"1211","TRUE"
"1212","TRUE"
"1213","TRUE"
"1214","TRUE"
"1215","TRUE"
"1216","TRUE"
"1217","TRUE"
"1218","TRUE"
"1219","TRUE"
"1220","TRUE"
"1221","TRUE"
"1222","TRUE"
"1223","TRUE"
"1224","FALSE"
"1225","TRUE"
"1226","TRUE"
"1227","TRUE"
"1228","TRUE"
"1229","TRUE"
"1230","TRUE"
"1231","FALSE"
"1232","TRUE"
"1233","TRUE"
"1234","TRUE"
"1235","TRUE"
"1236","TRUE"
"1237","TRUE"
"1238","FALSE"
"1239","TRUE"
"1240","TRUE"
"1241","TRUE"
"1242","TRUE"
"1243","FALSE"
"1244","TRUE"
"1245","TRUE"
"1246","TRUE"
"1247","FALSE"
"1248","FALSE"
"1249","TRUE"
"1250","FALSE"
"1251","FALSE"
"1252","TRUE"
"1253","TRUE"
"1254","TRUE"
"1255","FALSE"
"1256","TRUE"
"1257","TRUE"
"1258","FALSE"
"1259","TRUE"
"1260","TRUE"
"1261","TRUE"
"1262","TRUE"
"1263","TRUE"
"1264","FALSE"
"1265","TRUE"
"1266","TRUE"
"1267","FALSE"
"1268","TRUE"
"1269","TRUE"
"1270","FALSE"
"1271","TRUE"
"1272","TRUE"
"1273","TRUE"
"1274","TRUE"
"1275","TRUE"
"1276","TRUE"
"1277","TRUE"
"1278","TRUE"
"1279","TRUE"
"1280","TRUE"
"1281","TRUE"
"1282","TRUE"
"1283","TRUE"
"1284","TRUE"
"1285","TRUE"
"1286","TRUE"
"1287","TRUE"
"1288","TRUE"
"1289","TRUE"
"1290","TRUE"
"1291","TRUE"
"1292","TRUE"
"1293","TRUE"
"1294","TRUE"
"1295","TRUE"
"1296","TRUE"
"1297","TRUE"
"1298","TRUE"
"1299","TRUE"
"1300","TRUE"
"1301","TRUE"
"1302","TRUE"
"1303","FALSE"
"1304","TRUE"
"1305","TRUE"
"1306","TRUE"
"1307","TRUE"
"1308","TRUE"
"1309","TRUE"
"1310","TRUE"
"1311","TRUE"
"1312","TRUE"
"1313","FALSE"
"1314","TRUE"
"1315","TRUE"
"1316","TRUE"
"1317","TRUE"
"1318","TRUE"
"1319","TRUE"
"1320","TRUE"
"1321","TRUE"
"1322","TRUE"
"1323","TRUE"
"1324","TRUE"
"1325","TRUE"
"1326","TRUE"
"1327","TRUE"
"1328","TRUE"
"1329","TRUE"
"1330","TRUE"
"1331","TRUE"
"1332","TRUE"
"1333","TRUE"
"1334","TRUE"
"1335","TRUE"
"1336","FALSE"
"1337","TRUE"
"1338","TRUE"
"1339","TRUE"
"1340","FALSE"
"1341","TRUE"
"1342","TRUE"
"1343","TRUE"
"1344","TRUE"
"1345","TRUE"
"1346","TRUE"
"1347","TRUE"
"1348","TRUE"
"1349","TRUE"
"1350","TRUE"
"1351","FALSE"
"1352","TRUE"
"1353","TRUE"
"1354","TRUE"
"1355","TRUE"
"1356","TRUE"
"1357","TRUE"
"1358","FALSE"
"1359","FALSE"
"1360","TRUE"
"1361","FALSE"
"1362","TRUE"
"1363","TRUE"
"1364","TRUE"
"1365","TRUE"
"1366","TRUE"
"1367","TRUE"
"1368","TRUE"
"1369","FALSE"
"1370","TRUE"
"1371","FALSE"
"1372","FALSE"
"1373","FALSE"
"1374","FALSE"
"1375","FALSE"
"1376","FALSE"
"1377","FALSE"
"1378","FALSE"
"1379","FALSE"
"1380","TRUE"
"1381","FALSE"
"1382","FALSE"
"1383","TRUE"
"1384","FALSE"
"1385","FALSE"
"1386","FALSE"
"1387","FALSE"
"1388","FALSE"
"1389","FALSE"
"1390","FALSE"
"1391","FALSE"
"1392","FALSE"
"1393","FALSE"
"1394","FALSE"
"1395","FALSE"
"1396","FALSE"
"1397","FALSE"
"1398","FALSE"
"1399","FALSE"
"1400","FALSE"
"1401","FALSE"
"1402","FALSE"
"1403","FALSE"
"1404","FALSE"
"1405","FALSE"
"1406","FALSE"
"1407","FALSE"
"1408","TRUE"
"1409","FALSE"
"1410","FALSE"
"1411","FALSE"
"1412","FALSE"
"1413","TRUE"
"1414","FALSE"
"1415","FALSE"
"1416","FALSE"
"1417","FALSE"
"1418","FALSE"
"1419","FALSE"
"1420","FALSE"
"1421","FALSE"
"1422","FALSE"
"1423","FALSE"
"1424","FALSE"
"1425","FALSE"
"1426","FALSE"
"1427","FALSE"
"1428","FALSE"
"1429","FALSE"
"1430","FALSE"
"1431","FALSE"
"1432","FALSE"
"1433","FALSE"
"1434","FALSE"
"1435","FALSE"
"1436","FALSE"
"1437","FALSE"
"1438","FALSE"
"1439","FALSE"
"1440","FALSE"
"1441","FALSE"
"1442","FALSE"
"1443","FALSE"
"1444","FALSE"
"1445","FALSE"
"1446","FALSE"
"1447","FALSE"
"1448","FALSE"
"1449","FALSE"
"1450","FALSE"
"1451","FALSE"
"1452","TRUE"
"1453","FALSE"
"1454","FALSE"
"1455","FALSE"
"1456","FALSE"
"1457","FALSE"
"1458","FALSE"
"1459","FALSE"
"1460","FALSE"
"1461","FALSE"
"1462","FALSE"
"1463","FALSE"
"1464","FALSE"
"1465","FALSE"
"1466","FALSE"
"1467","FALSE"
"1468","FALSE"
"1469","FALSE"
"1470","FALSE"
"1471","FALSE"
"1472","FALSE"
"1473","FALSE"
"1474","FALSE"
"1475","FALSE"
"1476","FALSE"
"1477","FALSE"
"1478","FALSE"
"1479","FALSE"
"1480","FALSE"
"1481","FALSE"
"1482","FALSE"
"1483","FALSE"
"1484","FALSE"
"1485","FALSE"
"1486","FALSE"
"1487","FALSE"
"1488","FALSE"
"1489","FALSE"
"1490","FALSE"
"1491","FALSE"
"1492","FALSE"
"1493","FALSE"
"1494","FALSE"
"1495","FALSE"
"1496","FALSE"
"1497","FALSE"
"1498","FALSE"
