"","x"
"921","TRUE"
"923","TRUE"
"926","TRUE"
"931","TRUE"
"932","TRUE"
"935","TRUE"
"936","TRUE"
"941","TRUE"
"956","TRUE"
"964","TRUE"
"966","TRUE"
"967","TRUE"
"972","TRUE"
"976","TRUE"
"978","FALSE"
"1015","TRUE"
"1022","FALSE"
"1032","TRUE"
"1035","TRUE"
"1037","TRUE"
"1038","TRUE"
"1046","TRUE"
"1047","TRUE"
"1052","TRUE"
"1053","TRUE"
"1060","TRUE"
"1068","TRUE"
"1070","TRUE"
"1076","TRUE"
"1078","TRUE"
"1080","TRUE"
"1085","TRUE"
"1093","TRUE"
"1103","TRUE"
"1111","TRUE"
"1115","TRUE"
"1120","TRUE"
"1123","TRUE"
"1126","TRUE"
"1136","TRUE"
"1137","TRUE"
"1140","TRUE"
"1145","TRUE"
"1149","TRUE"
"1154","TRUE"
"1158","TRUE"
"1159","TRUE"
"1169","TRUE"
"1170","TRUE"
"1171","TRUE"
"1179","TRUE"
"1192","TRUE"
"1193","TRUE"
"1212","TRUE"
"1214","TRUE"
"1216","TRUE"
"1217","TRUE"
"1219","TRUE"
"1222","TRUE"
"1228","TRUE"
"1239","TRUE"
"1249","TRUE"
"1250","TRUE"
"1253","TRUE"
"1258","TRUE"
"1260","TRUE"
"1264","TRUE"
"1277","TRUE"
"1278","TRUE"
"1283","TRUE"
"1285","TRUE"
"1290","TRUE"
"1292","TRUE"
"1303","TRUE"
"1304","TRUE"
"1308","TRUE"
"1317","TRUE"
"1320","TRUE"
"1322","TRUE"
"1331","TRUE"
"1333","TRUE"
"1343","TRUE"
"1344","TRUE"
"1350","TRUE"
"1353","TRUE"
"1355","TRUE"
"1356","TRUE"
"1360","TRUE"
"1365","TRUE"
"1366","TRUE"
"1374","TRUE"
"1379","TRUE"
"1381","TRUE"
"1387","TRUE"
"1389","TRUE"
"1397","TRUE"
"1400","TRUE"
"1402","TRUE"
"1404","TRUE"
"1405","TRUE"
"1410","TRUE"
"1411","TRUE"
"1416","TRUE"
"1417","TRUE"
"1423","TRUE"
"1426","TRUE"
"1436","TRUE"
"1451","TRUE"
"1465","TRUE"
"1469","TRUE"
"1470","TRUE"
"1486","TRUE"
"1488","TRUE"
"1493","TRUE"
"1504","TRUE"
"1505","TRUE"
"1506","TRUE"
"1514","TRUE"
"1519","TRUE"
"1525","TRUE"
"1526","TRUE"
"1528","TRUE"
"1529","TRUE"
"1534","TRUE"
"1537","TRUE"
"1541","TRUE"
"1542","TRUE"
"1543","TRUE"
"1546","TRUE"
"1558","TRUE"
"1566","TRUE"
"1574","TRUE"
"1579","TRUE"
"1581","TRUE"
"1588","TRUE"
"1592","TRUE"
"1595","TRUE"
"1602","FALSE"
"1603","TRUE"
"1622","TRUE"
"1627","TRUE"
"1629","TRUE"
"1632","TRUE"
"1634","TRUE"
"1635","TRUE"
"1641","TRUE"
"1643","TRUE"
"1647","TRUE"
"1650","FALSE"
"1657","TRUE"
"1664","TRUE"
"1669","TRUE"
"1670","TRUE"
"1674","TRUE"
"1677","TRUE"
"1678","TRUE"
"1687","TRUE"
"1691","TRUE"
"1700","TRUE"
"1708","TRUE"
"1712","TRUE"
"1717","TRUE"
"1721","TRUE"
"1723","TRUE"
"1726","TRUE"
"1729","TRUE"
"1736","TRUE"
"1742","TRUE"
"1745","TRUE"
"1747","TRUE"
"1748","TRUE"
"1753","TRUE"
"1761","TRUE"
"1765","TRUE"
"1769","TRUE"
"1775","TRUE"
"1776","TRUE"
"1790","TRUE"
"1792","TRUE"
"1793","TRUE"
"1797","TRUE"
"1800","TRUE"
"1802","TRUE"
"1809","TRUE"
"1814","TRUE"
"1823","TRUE"
"1826","TRUE"
"1830","TRUE"
"1841","TRUE"
"1843","TRUE"
"1844","TRUE"
"1848","TRUE"
"1850","TRUE"
"1855","TRUE"
"1856","TRUE"
"1858","TRUE"
"1861","TRUE"
"1867","TRUE"
"1868","TRUE"
"1874","FALSE"
"1875","TRUE"
"1877","TRUE"
"1894","TRUE"
"1902","TRUE"
"1908","TRUE"
"1911","TRUE"
"1913","TRUE"
"1915","TRUE"
"1920","TRUE"
"1924","TRUE"
"1926","TRUE"
"1928","TRUE"
"1931","TRUE"
"1932","TRUE"
"1934","TRUE"
"1935","TRUE"
"1939","TRUE"
"1941","TRUE"
"1943","FALSE"
"1947","TRUE"
"1950","TRUE"
"1955","TRUE"
"1961","TRUE"
"1964","TRUE"
"1977","FALSE"
"1980","TRUE"
"1998","TRUE"
"1999","TRUE"
"2001","TRUE"
"2009","TRUE"
"2021","TRUE"
"2023","TRUE"
"2028","TRUE"
"2035","TRUE"
"2038","TRUE"
"2040","TRUE"
"2055","TRUE"
"2056","TRUE"
"2062","TRUE"
"2063","TRUE"
"2073","TRUE"
"2075","TRUE"
"2079","TRUE"
"2080","TRUE"
"2081","TRUE"
"2084","TRUE"
"2088","TRUE"
"2090","TRUE"
"2093","FALSE"
"2096","TRUE"
"2098","TRUE"
"2105","TRUE"
"2106","TRUE"
"2112","FALSE"
"2114","TRUE"
"2116","TRUE"
"2119","TRUE"
"2120","TRUE"
"2132","TRUE"
"2136","TRUE"
"2137","TRUE"
"2141","TRUE"
"2147","TRUE"
"2159","TRUE"
"2162","TRUE"
"2167","FALSE"
"2176","TRUE"
"2182","TRUE"
"2184","TRUE"
"2195","TRUE"
"2200","TRUE"
"2214","TRUE"
"2219","TRUE"
"2220","TRUE"
"2221","TRUE"
"2229","TRUE"
"2235","TRUE"
"2236","TRUE"
"2242","TRUE"
"2243","TRUE"
"2246","TRUE"
"2254","TRUE"
"2262","TRUE"
"2263","TRUE"
"2267","TRUE"
"2269","TRUE"
"2284","TRUE"
"2285","TRUE"
"2287","TRUE"
"2290","TRUE"
"2298","TRUE"
"2303","TRUE"
"2306","TRUE"
"2310","TRUE"
"2312","TRUE"
"2315","TRUE"
"2318","TRUE"
"2319","TRUE"
"2320","TRUE"
"2322","TRUE"
"2323","TRUE"
"2324","TRUE"
"2325","TRUE"
"2329","TRUE"
"2333","TRUE"
"2338","TRUE"
"2344","TRUE"
"2352","TRUE"
"2355","TRUE"
"2367","TRUE"
"2368","TRUE"
"2375","TRUE"
"2382","TRUE"
"2387","TRUE"
"2394","TRUE"
"2397","TRUE"
"2398","TRUE"
"2399","TRUE"
"2407","TRUE"
"2408","TRUE"
"2416","TRUE"
"2423","TRUE"
"2434","TRUE"
"2435","TRUE"
"2439","TRUE"
"2440","TRUE"
"2442","TRUE"
"2448","TRUE"
"2449","TRUE"
"2451","TRUE"
"2453","TRUE"
"2454","TRUE"
"2464","TRUE"
"2467","TRUE"
"2476","TRUE"
"2490","TRUE"
"2491","TRUE"
"2494","TRUE"
"2496","TRUE"
"2497","TRUE"
"2502","TRUE"
"2503","TRUE"
"2504","TRUE"
"2508","TRUE"
"2510","TRUE"
"2514","TRUE"
"2517","TRUE"
"2530","TRUE"
"2532","TRUE"
"2534","TRUE"
"2545","TRUE"
"2546","TRUE"
"2550","TRUE"
"2562","TRUE"
"2565","TRUE"
"2570","TRUE"
"2572","TRUE"
"2573","TRUE"
"2575","TRUE"
"2577","TRUE"
"2586","TRUE"
"2590","FALSE"
"2601","TRUE"
"2608","TRUE"
"2619","TRUE"
"2623","TRUE"
"2627","TRUE"
"2631","TRUE"
"2638","FALSE"
"2648","TRUE"
"2651","TRUE"
"2653","TRUE"
"2655","TRUE"
"2656","TRUE"
"2658","TRUE"
"2665","TRUE"
"2671","TRUE"
"2678","TRUE"
"2681","TRUE"
"2682","TRUE"
"2687","TRUE"
"2696","TRUE"
"2698","TRUE"
"2703","TRUE"
"2708","TRUE"
"2716","TRUE"
"2721","TRUE"
"2731","TRUE"
"2735","TRUE"
"2741","TRUE"
"2742","TRUE"
"2744","TRUE"
"2748","TRUE"
"2752","TRUE"
"2758","TRUE"
"2760","TRUE"
"2767","TRUE"
"2774","TRUE"
"2776","TRUE"
"2778","TRUE"
"2790","TRUE"
"2794","TRUE"
"2795","TRUE"
"2798","TRUE"
"2808","TRUE"
"2817","TRUE"
"2820","TRUE"
"2823","TRUE"
"2826","TRUE"
"2828","TRUE"
"2829","TRUE"
"2840","TRUE"
"2843","TRUE"
"2847","TRUE"
"2849","TRUE"
"2866","TRUE"
"2872","TRUE"
"2876","TRUE"
"2878","TRUE"
"2887","TRUE"
"2894","TRUE"
"2899","TRUE"
"2916","TRUE"
"2917","TRUE"
"2919","TRUE"
"2920","TRUE"
"2921","TRUE"
"2922","TRUE"
"2926","TRUE"
"2939","TRUE"
"2941","TRUE"
"2955","TRUE"
"2966","TRUE"
"2968","TRUE"
"2972","TRUE"
"2973","TRUE"
"2977","TRUE"
"2978","TRUE"
"2979","TRUE"
"2980","TRUE"
"2997","TRUE"
"3001","TRUE"
"3002","TRUE"
"3007","TRUE"
"3010","TRUE"
"3011","TRUE"
"3014","TRUE"
"3024","TRUE"
"3029","TRUE"
"3031","TRUE"
"3034","TRUE"
"3036","TRUE"
"3037","TRUE"
"3052","TRUE"
"3055","TRUE"
"3057","TRUE"
"3058","TRUE"
"3060","TRUE"
"3064","TRUE"
"3065","TRUE"
"3070","TRUE"
"3071","TRUE"
"3075","TRUE"
"3076","TRUE"
"3077","TRUE"
"3078","TRUE"
"3087","TRUE"
"3088","TRUE"
"3089","TRUE"
"3092","TRUE"
"3093","TRUE"
"3095","TRUE"
"3098","TRUE"
"3105","TRUE"
"3110","TRUE"
"3113","TRUE"
"3122","TRUE"
"3123","TRUE"
"3127","TRUE"
"3132","TRUE"
"3136","TRUE"
"3138","TRUE"
"3139","TRUE"
"3140","TRUE"
"3153","TRUE"
"3161","TRUE"
"3168","TRUE"
"3171","TRUE"
"3172","TRUE"
"3180","TRUE"
"3187","TRUE"
"3190","TRUE"
"3192","TRUE"
"3193","TRUE"
"3194","TRUE"
"3195","TRUE"
"3198","TRUE"
"3203","TRUE"
"3213","TRUE"
"3225","TRUE"
"3232","TRUE"
"3234","TRUE"
"3237","TRUE"
"3239","TRUE"
"3245","TRUE"
"3246","FALSE"
"3249","TRUE"
"3251","TRUE"
"3253","TRUE"
"3261","TRUE"
"3266","TRUE"
"3267","TRUE"
"3269","TRUE"
"3272","TRUE"
"3279","TRUE"
"3280","TRUE"
"3282","TRUE"
"3286","TRUE"
"3303","TRUE"
"3306","TRUE"
"3309","TRUE"
"3320","TRUE"
"3330","TRUE"
"3333","TRUE"
"3337","TRUE"
"3342","TRUE"
"3343","TRUE"
"3351","TRUE"
"3356","TRUE"
"3365","TRUE"
"3388","TRUE"
"3389","TRUE"
"3398","TRUE"
"3403","TRUE"
"3404","TRUE"
"3406","TRUE"
"3413","TRUE"
"3422","TRUE"
"3423","TRUE"
"3430","TRUE"
"3433","TRUE"
"3444","TRUE"
"3450","TRUE"
"3451","TRUE"
"3453","TRUE"
"3462","TRUE"
"3468","TRUE"
"3473","TRUE"
"3483","TRUE"
"3488","TRUE"
"3492","TRUE"
"3493","TRUE"
"3501","TRUE"
"3506","TRUE"
"3507","TRUE"
"3514","TRUE"
"3518","TRUE"
"3520","TRUE"
"3530","TRUE"
"3534","TRUE"
"3537","TRUE"
"3539","TRUE"
"3542","TRUE"
"3543","TRUE"
"3550","TRUE"
"3566","TRUE"
"3576","TRUE"
"3577","TRUE"
"3582","TRUE"
"3585","TRUE"
"3588","TRUE"
"3597","TRUE"
"3603","TRUE"
"3614","TRUE"
"3624","FALSE"
"3632","TRUE"
"3633","TRUE"
"3642","TRUE"
"3643","TRUE"
"3652","FALSE"
"3653","TRUE"
"3654","TRUE"
"3655","TRUE"
"3663","TRUE"
"3674","TRUE"
"3677","TRUE"
"3678","TRUE"
"3680","TRUE"
"3683","TRUE"
"3689","TRUE"
"3690","TRUE"
"3693","TRUE"
"3698","TRUE"
"3708","TRUE"
"3709","TRUE"
"3714","TRUE"
"3725","TRUE"
"3733","TRUE"
"3734","TRUE"
"3741","TRUE"
"3752","TRUE"
"3754","TRUE"
"3757","TRUE"
"3764","TRUE"
"3772","TRUE"
"3775","TRUE"
"3788","TRUE"
"3793","TRUE"
"3801","TRUE"
"3812","TRUE"
"3813","TRUE"
"3816","TRUE"
"3824","TRUE"
"3826","TRUE"
"3829","TRUE"
"3845","TRUE"
"3846","TRUE"
"3847","TRUE"
"3858","TRUE"
"3861","TRUE"
"3879","TRUE"
"3883","TRUE"
"3896","TRUE"
"3897","TRUE"
"3903","TRUE"
"3913","TRUE"
"3914","TRUE"
"3917","TRUE"
"3919","TRUE"
"3921","TRUE"
"3922","TRUE"
"3931","TRUE"
"3933","TRUE"
"3944","TRUE"
"3958","TRUE"
"3959","TRUE"
"3963","TRUE"
"3964","TRUE"
"3975","TRUE"
"3981","TRUE"
"3992","TRUE"
"3995","TRUE"
"3999","TRUE"
"4005","TRUE"
"4006","TRUE"
"4009","TRUE"
"4012","FALSE"
"4016","TRUE"
"4021","TRUE"
"4025","TRUE"
"4028","TRUE"
"4056","TRUE"
"4060","TRUE"
"4062","TRUE"
"4071","TRUE"
"4077","TRUE"
"4080","TRUE"
"4085","TRUE"
"4089","TRUE"
"4097","TRUE"
"4111","TRUE"
"4119","TRUE"
"4120","TRUE"
"4130","TRUE"
"4133","TRUE"
"4134","TRUE"
"4135","TRUE"
"4142","TRUE"
"4143","TRUE"
"4149","FALSE"
"4152","TRUE"
"4155","TRUE"
"4168","TRUE"
"4171","TRUE"
"4173","TRUE"
"4175","TRUE"
"4176","TRUE"
"4177","TRUE"
"4178","TRUE"
"4190","TRUE"
"4191","TRUE"
"4203","TRUE"
"4206","TRUE"
"4207","TRUE"
"4211","TRUE"
"4217","TRUE"
"4219","TRUE"
"4254","TRUE"
"4263","FALSE"
"4266","TRUE"
"4270","TRUE"
"4271","TRUE"
"4272","TRUE"
"4276","TRUE"
"4286","TRUE"
"4294","TRUE"
"4297","TRUE"
"4300","TRUE"
"4302","TRUE"
"4304","TRUE"
"4310","TRUE"
"4317","TRUE"
"4321","TRUE"
"4327","TRUE"
"4330","TRUE"
"4334","TRUE"
"4339","TRUE"
"4342","TRUE"
"4343","TRUE"
"4348","TRUE"
"4357","TRUE"
"4371","TRUE"
"4378","TRUE"
"4382","TRUE"
"4385","TRUE"
"4388","TRUE"
"4394","TRUE"
"4395","TRUE"
"4396","TRUE"
"4397","TRUE"
"4400","TRUE"
"4403","TRUE"
"4407","TRUE"
"4408","TRUE"
"4411","TRUE"
"4417","TRUE"
"4420","TRUE"
"4424","TRUE"
"4425","TRUE"
"4428","TRUE"
"4435","TRUE"
"4466","TRUE"
"4475","TRUE"
"4494","TRUE"
"4500","TRUE"
"4501","TRUE"
"4502","TRUE"
"4503","TRUE"
"4508","TRUE"
"4510","TRUE"
"4513","TRUE"
"4514","TRUE"
"4523","TRUE"
"4537","TRUE"
"4538","TRUE"
"4551","TRUE"
"4552","TRUE"
"4557","TRUE"
"4559","TRUE"
"4562","TRUE"
"4563","TRUE"
"4566","TRUE"
"4569","TRUE"
"4570","TRUE"
"4581","TRUE"
"4585","TRUE"
"4588","TRUE"
"4591","TRUE"
"4601","TRUE"
"4608","TRUE"
"4621","TRUE"
"4622","TRUE"
"4623","TRUE"
"4630","TRUE"
"4644","TRUE"
"4645","TRUE"
"4655","TRUE"
"4656","TRUE"
"4662","TRUE"
"4663","TRUE"
"4665","FALSE"
"4677","TRUE"
"4683","TRUE"
"4689","TRUE"
"4700","TRUE"
"4702","TRUE"
"4705","TRUE"
"4708","TRUE"
"4709","TRUE"
"4711","TRUE"
"4714","FALSE"
"4720","TRUE"
"4731","TRUE"
"4735","TRUE"
"4742","TRUE"
"4744","TRUE"
"4749","TRUE"
"4751","TRUE"
"4758","TRUE"
"4761","TRUE"
"4762","TRUE"
"4768","TRUE"
"4770","TRUE"
"4774","TRUE"
"4786","TRUE"
"4787","TRUE"
"4808","TRUE"
"4814","TRUE"
"4823","TRUE"
"4836","TRUE"
"4837","TRUE"
"4841","TRUE"
"4849","FALSE"
"4851","TRUE"
"4861","TRUE"
"4863","TRUE"
"4867","TRUE"
"4874","TRUE"
"4875","TRUE"
"4889","TRUE"
"4890","TRUE"
"4892","TRUE"
"4904","TRUE"
"4910","TRUE"
"4917","TRUE"
"4918","TRUE"
"4921","TRUE"
"4923","TRUE"
"4925","TRUE"
"4929","TRUE"
"4943","TRUE"
"4944","TRUE"
"4948","TRUE"
"4951","TRUE"
"4957","TRUE"
"4959","FALSE"
"4961","TRUE"
"4970","TRUE"
"4972","TRUE"
"4976","TRUE"
"4980","TRUE"
"5005","TRUE"
"5013","TRUE"
"5020","TRUE"
"5028","TRUE"
"5029","TRUE"
"5034","TRUE"
"5035","TRUE"
"5040","TRUE"
"5046","TRUE"
"5049","TRUE"
"5054","TRUE"
"5062","TRUE"
"5067","TRUE"
"5084","TRUE"
"5087","TRUE"
"5093","TRUE"
"5101","TRUE"
"5104","TRUE"
"5109","TRUE"
"5111","TRUE"
"5127","TRUE"
"5144","TRUE"
"5147","TRUE"
"5149","TRUE"
"5157","TRUE"
"5161","TRUE"
"5175","TRUE"
"5180","TRUE"
"5185","TRUE"
"5189","FALSE"
"5208","TRUE"
"5216","TRUE"
"5226","TRUE"
"5233","TRUE"
"5243","TRUE"
"5248","TRUE"
"5250","TRUE"
"5251","TRUE"
"5256","TRUE"
"5263","TRUE"
"5264","TRUE"
"5266","TRUE"
"5268","TRUE"
"5272","TRUE"
"5275","TRUE"
"5283","TRUE"
"5285","TRUE"
"5295","TRUE"
"5296","TRUE"
"5299","TRUE"
"5304","TRUE"
"5316","TRUE"
"5317","TRUE"
"5318","TRUE"
"5320","TRUE"
"5322","TRUE"
"5324","TRUE"
"5337","TRUE"
"5343","TRUE"
"5349","TRUE"
"5355","TRUE"
"5358","TRUE"
"5375","TRUE"
"5377","TRUE"
"5379","TRUE"
"5387","TRUE"
"5389","TRUE"
"5396","TRUE"
"5399","TRUE"
"5401","TRUE"
"5402","TRUE"
"5403","TRUE"
"5405","TRUE"
"5410","TRUE"
"5415","TRUE"
"5417","TRUE"
"5418","FALSE"
"5423","TRUE"
"5429","TRUE"
"5441","TRUE"
"5442","TRUE"
"5451","TRUE"
"5452","TRUE"
"5479","TRUE"
"5480","TRUE"
"5485","TRUE"
"5492","TRUE"
"5501","TRUE"
"5506","TRUE"
"5510","TRUE"
"5512","TRUE"
"5515","TRUE"
"5516","TRUE"
"5530","TRUE"
"5534","TRUE"
"5538","TRUE"
"5541","TRUE"
"5542","TRUE"
"5549","TRUE"
"5563","TRUE"
"5564","TRUE"
"5571","TRUE"
"5577","TRUE"
"5578","TRUE"
"5592","TRUE"
"5593","TRUE"
"5598","TRUE"
"5599","TRUE"
"5601","TRUE"
"5603","TRUE"
"5610","TRUE"
"5612","TRUE"
"5614","TRUE"
"5624","TRUE"
"5626","TRUE"
"5628","TRUE"
"5631","TRUE"
"5632","TRUE"
"5634","TRUE"
"5639","TRUE"
"5642","TRUE"
"5644","TRUE"
"5656","TRUE"
"5663","TRUE"
"5687","TRUE"
"5693","TRUE"
"5694","TRUE"
"5713","TRUE"
"5714","TRUE"
"5730","TRUE"
"5737","TRUE"
"5751","TRUE"
"5755","TRUE"
"5756","TRUE"
"5759","TRUE"
"5761","TRUE"
"5762","TRUE"
"5763","TRUE"
"5773","TRUE"
"5778","TRUE"
"5779","TRUE"
"5781","TRUE"
"5786","TRUE"
"5789","TRUE"
"5819","TRUE"
"5821","TRUE"
"5823","TRUE"
"5825","TRUE"
"5828","TRUE"
"5838","TRUE"
"5843","TRUE"
"5854","TRUE"
"5855","TRUE"
"5862","TRUE"
"5864","TRUE"
"5869","TRUE"
"5875","TRUE"
"5882","TRUE"
"5889","TRUE"
"5894","TRUE"
"5896","TRUE"
"5913","TRUE"
"5914","TRUE"
"5921","FALSE"
"5924","TRUE"
"5934","TRUE"
"5947","TRUE"
"5953","TRUE"
"5954","TRUE"
"5957","TRUE"
"5958","TRUE"
"5961","TRUE"
"5963","TRUE"
"5973","TRUE"
"5979","TRUE"
"5982","TRUE"
"5989","TRUE"
"5997","TRUE"
"5999","TRUE"
"6007","TRUE"
"6010","TRUE"
"6015","TRUE"
"6023","TRUE"
"6025","TRUE"
"6032","TRUE"
"6043","TRUE"
"6048","TRUE"
"6051","TRUE"
"6055","TRUE"
"6074","TRUE"
"6077","TRUE"
"6080","TRUE"
"6082","TRUE"
"6083","TRUE"
"6084","TRUE"
"6086","TRUE"
"6098","TRUE"
"6108","TRUE"
"6113","TRUE"
"6114","TRUE"
"6116","FALSE"
"6122","TRUE"
"6133","TRUE"
"6150","TRUE"
"6151","TRUE"
"6158","TRUE"
"6163","TRUE"
"6164","TRUE"
"6176","TRUE"
"6181","TRUE"
"6194","TRUE"
"6196","TRUE"
"6199","TRUE"
"6205","TRUE"
"6211","TRUE"
"6213","FALSE"
"6215","TRUE"
"6217","TRUE"
"6223","TRUE"
"6240","TRUE"
"6243","TRUE"
"6250","TRUE"
"6251","TRUE"
"6255","TRUE"
"6266","TRUE"
"6270","TRUE"
"6278","TRUE"
"6280","TRUE"
"6290","TRUE"
"6292","TRUE"
"6298","TRUE"
"6300","TRUE"
"6302","TRUE"
"6303","TRUE"
"6306","TRUE"
"6307","TRUE"
"6310","TRUE"
"6316","TRUE"
"6317","TRUE"
"6321","TRUE"
"6325","TRUE"
"6327","TRUE"
"6331","TRUE"
"6332","TRUE"
"6337","TRUE"
"6343","TRUE"
"6345","TRUE"
"6349","TRUE"
"6352","TRUE"
"6353","TRUE"
"6357","TRUE"
"6360","TRUE"
"6370","TRUE"
"6375","TRUE"
"6376","TRUE"
"6377","TRUE"
"6378","TRUE"
"6381","TRUE"
"6390","TRUE"
"6398","TRUE"
"6410","TRUE"
"6417","TRUE"
"6418","TRUE"
"6419","TRUE"
"6421","TRUE"
"6425","TRUE"
"6427","TRUE"
"6429","TRUE"
"6434","TRUE"
"6440","TRUE"
"6443","TRUE"
"6448","TRUE"
"6459","TRUE"
"6460","TRUE"
"6468","TRUE"
"6469","FALSE"
"6471","FALSE"
"6472","TRUE"
"6488","TRUE"
"6497","TRUE"
"6499","TRUE"
"6500","TRUE"
"6503","TRUE"
"6506","TRUE"
"6518","TRUE"
"6519","TRUE"
"6521","TRUE"
"6524","TRUE"
"6525","TRUE"
"6529","TRUE"
"6532","TRUE"
"6538","TRUE"
"6546","TRUE"
"6554","TRUE"
"6556","TRUE"
"6559","TRUE"
"6561","TRUE"
"6562","TRUE"
"6570","TRUE"
"6574","TRUE"
"6583","TRUE"
"6586","TRUE"
"6594","TRUE"
"6600","TRUE"
"6601","TRUE"
"6605","TRUE"
"6610","TRUE"
"6612","TRUE"
"6618","TRUE"
"6620","TRUE"
"6631","TRUE"
"6634","FALSE"
"6635","TRUE"
"6636","TRUE"
"6651","TRUE"
"6652","TRUE"
"6666","TRUE"
"6669","TRUE"
"6676","TRUE"
"6678","TRUE"
"6680","TRUE"
"6682","TRUE"
"6683","TRUE"
"6686","TRUE"
"6694","TRUE"
"6696","TRUE"
"6699","TRUE"
"6717","TRUE"
"6719","TRUE"
"6724","TRUE"
"6738","TRUE"
"6745","TRUE"
"6746","FALSE"
"6748","TRUE"
"6749","FALSE"
"6752","TRUE"
"6755","TRUE"
"6756","TRUE"
"6761","FALSE"
"6762","TRUE"
"6764","TRUE"
"6768","TRUE"
"6777","TRUE"
"6781","TRUE"
"6785","TRUE"
"6790","TRUE"
"6795","TRUE"
"6796","TRUE"
"6803","TRUE"
"6804","TRUE"
"6807","TRUE"
"6812","TRUE"
"6817","TRUE"
"6818","TRUE"
"6819","TRUE"
"6820","TRUE"
"6822","TRUE"
"6834","TRUE"
"6843","TRUE"
"6845","TRUE"
"6852","TRUE"
"6853","TRUE"
"6856","TRUE"
"6857","TRUE"
"6863","TRUE"
"6870","TRUE"
"6872","TRUE"
"6873","TRUE"
"6881","TRUE"
"6894","TRUE"
"6897","TRUE"
"6899","TRUE"
"6909","TRUE"
"6911","TRUE"
"6917","TRUE"
"6925","TRUE"
"6936","TRUE"
"6944","TRUE"
"6945","TRUE"
"6946","TRUE"
"6976","TRUE"
"6982","TRUE"
"6986","TRUE"
"6987","TRUE"
"6990","TRUE"
"7000","TRUE"
"7004","TRUE"
"7006","FALSE"
"7012","FALSE"
"7015","FALSE"
"7016","FALSE"
"7017","FALSE"
"7020","FALSE"
"7027","FALSE"
"7029","FALSE"
"7032","FALSE"
"7036","FALSE"
"7040","FALSE"
"7043","FALSE"
"7046","FALSE"
"7050","FALSE"
"7051","FALSE"
"7052","FALSE"
"7053","TRUE"
"7054","FALSE"
"7057","FALSE"
"7058","FALSE"
"7062","FALSE"
"7063","FALSE"
"7070","FALSE"
"7072","FALSE"
